codigo_universal_linha,coluna,tipo_inconsistencia,categoria,cod_coluna
85069_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
85068_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
25478_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
37934_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
71255_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84541_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
33782_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
40321_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
85067_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
73478_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
69379_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
85066_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
67357_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
71228_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
77464_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
42794_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
84645_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
83960_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
85065_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
85064_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
77664_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
55570_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
85063_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
79746_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
26920_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
38807_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
44317_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
67066_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
24900_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
6671_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
42262_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
85062_3175911,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
85061_3031117,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
37991_2994822,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
64193_2870364,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
85059_2870366,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
55950_3031117,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
85057_2867848,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
85023_3084194,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
63621_3084194,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
52925_3084194,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
85022_3084194,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
85021_3084194,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
85020_3084194,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
55813_3084194,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
85019_3084194,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
47315_3084194,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
85018_3084194,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
85017_3084194,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
55904_3084194,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
85016_3084194,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
85015_3084194,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
85014_3084194,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
61624_3084194,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior_não_conforme_a_regra,Matrícula,27
