codigo_universal_linha,coluna,tipo_inconsistencia,categoria,cod_coluna
17432_1847780,nome_ciclo,caracter_especial,Oferta,20
17431_1847780,nome_ciclo,caracter_especial,Oferta,20
17430_1847780,nome_ciclo,caracter_especial,Oferta,20
17429_1847780,nome_ciclo,caracter_especial,Oferta,20
17428_1847780,nome_ciclo,caracter_especial,Oferta,20
17427_1847780,nome_ciclo,caracter_especial,Oferta,20
17426_1847780,nome_ciclo,caracter_especial,Oferta,20
17425_1847780,nome_ciclo,caracter_especial,Oferta,20
17415_1847780,nome_ciclo,caracter_especial,Oferta,20
3607_1847780,nome_ciclo,caracter_especial,Oferta,20
3604_1847780,nome_ciclo,caracter_especial,Oferta,20
