codigo_universal_linha,coluna,tipo_inconsistencia,categoria,cod_coluna
79753_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
77454_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
37423_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79831_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79830_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79829_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
14259_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79828_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
59773_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79619_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79827_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
56940_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79826_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79825_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79740_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
52803_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79413_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
77228_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79824_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
48111_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
52930_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79823_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79822_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
55876_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79602_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
4648_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
