codigo_universal_linha,coluna,tipo_inconsistencia,categoria,cod_coluna
76228_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76227_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76226_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
66439_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76225_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76224_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76223_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
47132_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76222_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76221_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76220_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76219_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
68370_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76218_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76217_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76216_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76215_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
53540_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76214_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
25431_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76213_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76212_2943929,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76211_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76210_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
19429_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76209_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
18581_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76208_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76207_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76206_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
72182_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76205_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76204_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76203_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76202_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
12075_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
19051_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
46458_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76201_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
61990_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76200_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
71228_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76199_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76198_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76197_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76196_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
1984_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
64359_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76195_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76194_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
23553_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76193_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76192_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76191_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76190_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
16513_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
14312_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76189_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76188_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
73953_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
56087_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
20080_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76187_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76186_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76185_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76184_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76183_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
4050_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76182_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
75390_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
58506_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
52524_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76181_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
20141_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76180_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76179_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
69631_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76178_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76177_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76176_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76175_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
33221_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
13845_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76174_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76173_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76172_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
55914_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76171_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76170_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76169_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76168_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76167_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76166_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76165_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76164_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
12801_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
51243_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
62210_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
15531_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76163_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76162_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76161_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76160_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76159_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
70650_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
43529_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76158_2943921,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76157_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
75022_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
55734_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76156_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76155_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76154_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
49660_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76153_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76152_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76151_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76150_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
48149_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76149_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76148_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
52267_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
34169_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
70325_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
32101_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
74248_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
40049_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76147_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76146_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76145_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
35944_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76144_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76143_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
