codigo_universal_linha,coluna,tipo_inconsistencia,categoria,cod_coluna
48202_3028489,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79160_3028489,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79159_3028489,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
75567_3028489,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79158_3028489,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79157_3028489,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
35059_3028489,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79156_3028489,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79155_3028489,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
53520_3028489,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
71993_3028489,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79154_394254,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79153_394254,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
77882_3036586,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
77626_3036586,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
77880_3036586,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
45975_3036589,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
48035_3036589,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79138_3036589,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
40794_3036589,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
40819_3036589,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
23783_3036605,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79137_3036605,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79136_3036605,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
9237_3036605,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79114_2833707,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79108_3049122,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79107_3049122,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
25725_3049122,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79106_3049122,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
29766_3049122,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79105_3049122,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79104_3049122,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79103_3049122,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79102_3049122,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79101_3049122,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79073_2982521,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
45676_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
37423_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79072_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
37420_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
37344_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
55418_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
30966_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
52505_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
20169_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
14670_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79071_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
40286_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
30961_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79070_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79069_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79068_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
40290_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
11278_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
33320_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
79067_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
40284_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
69353_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
74065_2994688,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
77075_3036605,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78898_3036589,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78897_3036605,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
58984_3036605,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
69394_3036605,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
31225_3036589,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78896_3032947,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78895_3046427,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
75799_3046875,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78894_3046875,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
56599_2867848,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78893_2804544,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78892_2804544,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78891_2804544,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
46755_3028822,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78889_3046427,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78888_3046427,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78887_3046427,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
69189_2909822,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
33723_2909822,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
823_3031117,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78354_3032947,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78353_3039896,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
54105_3032947,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
44743_3032947,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
28996_3032947,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78352_3032947,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78351_3032947,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78350_3032947,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78349_3032947,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
52057_3032947,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78348_3032947,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78347_3032947,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78346_3032947,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
78345_3032947,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
52425_3032947,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
50951_3032947,dt_cadastro_aluno_sistema,dt_cadastro_aluno_sistema_inferior,Matrícula,27
